method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,19,269,-34.117236231970885,30,5,3,2,1.4756658857218399,3,3,3,0,False,0.061027500007185154,2.034250000239505,0.8,4,2,0.5,1.4756658857218399,3,0,0.0,0,0.0,2.0493337452480147,0.6831112484160049,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,20,270,-74.39424658636494,32,5,1,4,2.440834071189567,1,1,1,0,False,0.0618759999924805,1.9336249997650157,0.8,2,2,1.0,2.440834071189567,1,0,0.0,0,0.0,0.4233244080297859,0.4233244080297859,2.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,21,271,-52.78405066698525,34,5,2,3,1.770751528791446,3,3,2,0,False,0.06536650001362432,1.922544118047774,0.8,2,1,0.5,1.770751528791446,3,0,0.0,0,0.0,1.0739562177375153,0.3579854059125051,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,22,272,-64.46851484006906,28,5,2,3,2.210756682555989,3,3,2,0,False,0.05419740000797901,1.9356214288563933,0.8,2,1,0.5,2.2107566825559894,3,0,0.0,0,0.0,1.7291054145306837,0.5763684715102279,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,23,273,-144.00891502586205,25,5,0,4,3.4836305008620694,6,6,0,0,False,0.050072100006218534,2.0028840002487414,0.8,4,3,0.75,3.4836305008620694,6,0,0.0,0,0.0,0.0,0.0,12.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,24,274,-120.63958374344199,32,5,1,4,3.2074859730889607,2,2,1,0,False,0.0618802000026335,1.933756250082297,0.8,3,2,0.6666666666666666,3.2074859730889607,2,0,0.0,0,0.0,1.3078592651221541,0.6539296325610771,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,25,275,-67.82323628663104,30,5,2,3,2.328553268444064,3,3,2,0,False,0.05915090000780765,1.9716966669269216,0.8,2,1,0.5,2.328553268444064,3,0,0.0,0,0.0,1.621960515564827,0.5406535051882756,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,26,276,-65.52567001615822,36,5,2,3,2.1800435660151676,3,3,2,0,False,0.0679108999975142,1.8864138888198392,0.8,0,0,0.0,2.1800435660151676,3,0,0.0,0,0.0,1.556471698051897,0.5188238993506323,6.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,27,277,-68.55916219241202,37,5,1,4,2.2414434755531656,2,2,1,0,False,0.06853120004961966,1.8521945959356665,0.8,1,1,1.0,2.241443475553166,2,0,0.0,0,0.0,0.8839810452984187,0.44199052264920935,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,28,278,-37.87093349212322,30,5,3,2,1.3866670653945565,4,4,3,0,False,0.05938339999556774,1.9794466665189248,0.8,0,0,0.0,1.3866670653945565,4,0,0.0,0,0.0,2.3284198133191207,0.5821049533297802,8.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,29,279,-107.95003738072869,45,5,0,5,2.615001246024289,0,0,0,0,False,0.08920779998152284,1.982395555144952,0.8,0,0,0.0,2.615001246024289,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,30,280,-55.811389800256286,43,5,2,3,1.976629612783795,2,2,2,0,False,0.07728240000869846,1.7972651164813596,0.8,1,1,1.0,1.976629612783795,2,0,0.0,0,0.0,2.0225169768434927,1.0112584884217464,4.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,31,281,-104.28203545399157,32,5,1,4,2.6388903536860453,1,1,1,0,False,0.05922460000147112,1.8507687500459724,0.8,0,0,0.0,2.6388903536860453,1,0,0.0,0,0.0,0.7273684084322208,0.7273684084322208,2.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,32,282,-101.20639334779494,28,5,1,4,2.622363702050025,1,1,1,0,False,0.05222219999996014,1.8650785714271478,0.8,2,1,0.5,2.622363702050025,1,0,0.0,0,0.0,1.1772537935239276,1.1772537935239276,2.0
role_conditioned_ar_ppo_order_012,learning,medium,time_pressure,0,0,250,33,283,-31.695633125922065,42,5,3,2,1.3048747479014249,4,4,3,0,False,0.07872100000531645,1.874309523936106,0.8,3,0,0.0,1.3048747479014249,4,0,0.0,0,0.0,2.6900239273773754,0.6725059818443438,8.0
