context_id,scenario,policy_seed,slot,unit_index,target_index,conditional_probability,is_argmax_target,det_total_return_mean,stochastic_total_return_mean,det_delta_mean,stochastic_delta_mean
heterogeneity_pressure_seed9_safety02_e00_t25_u2,heterogeneity_pressure,9,safety,2,2,0.3328418433666229,False,-50.11387217869232,-50.54971386186958,-2.061778625710809,-3.9324473167390632
heterogeneity_pressure_seed9_safety02_e00_t25_u2,heterogeneity_pressure,9,safety,2,3,0.33472132682800293,True,-49.95713724400977,-50.39297892718702,-1.9050436910282547,-3.7757123820565086
heterogeneity_pressure_seed9_safety02_e00_t25_u2,heterogeneity_pressure,9,safety,2,4,0.33243685960769653,False,-51.10609719823584,-52.2800571524619,-3.05400364525432,-5.662790607331383
heterogeneity_pressure_seed9_safety03_e02_t44_u2,heterogeneity_pressure,9,safety,2,4,1.0,True,-10.480293845601224,-10.394356345601224,1.0467718060359332,1.0389593060359332
heterogeneity_pressure_seed9_safety04_e00_t24_u2,heterogeneity_pressure,9,safety,2,2,0.332832396030426,False,-46.45652526587077,-47.21790028889586,0.3047039662243676,-0.27094624376535603
heterogeneity_pressure_seed9_safety04_e00_t24_u2,heterogeneity_pressure,9,safety,2,3,0.3345540463924408,True,-44.8485537890906,-47.241418133002064,1.9126754430045385,-0.2944640878715523
heterogeneity_pressure_seed9_safety04_e00_t24_u2,heterogeneity_pressure,9,safety,2,4,0.33261358737945557,False,-47.2033209152724,-48.54815864828721,-0.44209168317725744,-1.601204603156703
heterogeneity_pressure_seed9_safety05_e00_t23_u2,heterogeneity_pressure,9,safety,2,2,0.3328172564506531,False,-49.74189119417221,-47.08641654861211,-4.943422336282576,-4.357612592046232
heterogeneity_pressure_seed9_safety05_e00_t23_u2,heterogeneity_pressure,9,safety,2,3,0.3343915045261383,True,-49.74189119417221,-46.36079827756329,-4.943422336282576,-3.631994320997423
heterogeneity_pressure_seed9_safety05_e00_t23_u2,heterogeneity_pressure,9,safety,2,4,0.33279120922088623,False,-45.44267743423387,-43.43254722761468,-0.6442085763442391,-0.7037432710488085
heterogeneity_pressure_seed9_resource00_e02_t04_u0,heterogeneity_pressure,9,resource,0,2,1.0,True,-1.6860841526452286,-9.054214988860828,0.218749999999999,0.15624999999999944
heterogeneity_pressure_seed9_resource01_e10_t04_u0,heterogeneity_pressure,9,resource,0,0,0.24794533848762512,False,-46.38099218375975,-42.7351464684171,5.88401168442687,10.224131711944242
heterogeneity_pressure_seed9_resource01_e10_t04_u0,heterogeneity_pressure,9,resource,0,1,0.24382928013801575,False,-55.430663016337604,-53.476185354679494,-3.16565914815099,-0.516907174318145
heterogeneity_pressure_seed9_resource01_e10_t04_u0,heterogeneity_pressure,9,resource,0,2,0.24753911793231964,False,-45.30720053251004,-47.35819110037099,6.957803335676575,5.601087079990367
heterogeneity_pressure_seed9_resource01_e10_t04_u0,heterogeneity_pressure,9,resource,0,4,0.2606862187385559,True,-45.371868954932786,-44.24248195447482,6.8931349132538315,8.716796225886533
heterogeneity_pressure_seed9_resource02_e07_t04_u0,heterogeneity_pressure,9,resource,0,0,0.19776612520217896,False,-98.20971653723858,-96.28516601855905,8.246368411034478,6.786912771839473
heterogeneity_pressure_seed9_resource02_e07_t04_u0,heterogeneity_pressure,9,resource,0,1,0.19668853282928467,False,-110.5863760881154,-105.15318802882753,-4.130291139842358,-2.081109238428992
heterogeneity_pressure_seed9_resource02_e07_t04_u0,heterogeneity_pressure,9,resource,0,2,0.20610737800598145,True,-112.98798335486504,-107.89935154127141,-6.53189840659199,-4.827272750872883
heterogeneity_pressure_seed9_resource02_e07_t04_u0,heterogeneity_pressure,9,resource,0,3,0.19623242318630219,False,-108.10591583028011,-105.45523149250346,-1.6498308820070617,-2.3831527021049403
heterogeneity_pressure_seed9_resource02_e07_t04_u0,heterogeneity_pressure,9,resource,0,4,0.20320552587509155,False,-113.03504241687776,-109.11243551023593,-6.578957468604695,-6.0403567198373995
heterogeneity_pressure_seed9_resource03_e02_t02_u0,heterogeneity_pressure,9,resource,0,2,1.0,True,-14.431895553267474,-15.100542359303407,0.031249999999999334,1.6045843060359322
heterogeneity_pressure_seed9_resource04_e08_t04_u0,heterogeneity_pressure,9,resource,0,1,0.33733272552490234,True,-92.51364904280663,-80.2571270946177,0.307635575199237,-5.075716401802591
heterogeneity_pressure_seed9_resource04_e08_t04_u0,heterogeneity_pressure,9,resource,0,2,0.33015891909599304,False,-70.38875742365073,-66.38002130020466,22.43252719435512,8.801389392610444
heterogeneity_pressure_seed9_resource04_e08_t04_u0,heterogeneity_pressure,9,resource,0,4,0.3325084149837494,False,-77.06790889118825,-71.73958537152481,15.753375726817614,3.441825321290291
heterogeneity_pressure_seed9_resource05_e10_t02_u0,heterogeneity_pressure,9,resource,0,0,0.24823257327079773,False,-38.36726737420265,-40.094820393527726,3.451267686659932,7.69871488762348
heterogeneity_pressure_seed9_resource05_e10_t02_u0,heterogeneity_pressure,9,resource,0,1,0.24378535151481628,False,-45.9569906701996,-49.89271902690192,-4.138455609337031,-2.0991837457507145
heterogeneity_pressure_seed9_resource05_e10_t02_u0,heterogeneity_pressure,9,resource,0,2,0.2473243921995163,False,-44.742288089875245,-44.93138678508239,-2.923753029012671,2.8621484960688193
heterogeneity_pressure_seed9_resource05_e10_t02_u0,heterogeneity_pressure,9,resource,0,4,0.2606576681137085,True,-43.513220778736354,-45.173900835246826,-1.6946857178737824,2.619634445904381
heterogeneity_pressure_seed10_safety00_e10_t40_u2,heterogeneity_pressure,10,safety,2,0,0.2562214434146881,True,-106.43448039722935,-85.70473410083011,3.002633755460094,1.7251921404030108
heterogeneity_pressure_seed10_safety00_e10_t40_u2,heterogeneity_pressure,10,safety,2,2,0.24879786372184753,False,-86.46237062215431,-67.94942355023574,22.97474353053514,19.480502690997376
heterogeneity_pressure_seed10_safety00_e10_t40_u2,heterogeneity_pressure,10,safety,2,3,0.2546534836292267,False,-104.4141986832118,-83.1003230090825,5.0229154694776605,4.329603232150623
heterogeneity_pressure_seed10_safety00_e10_t40_u2,heterogeneity_pressure,10,safety,2,4,0.2403271645307541,False,-108.79811231397869,-86.55421432906644,0.6390018387107421,0.8757119121666719
heterogeneity_pressure_seed10_safety01_e10_t40_u1,heterogeneity_pressure,10,safety,1,0,0.20593351125717163,True,-89.79499474219882,-69.48346614337353,19.642119410490608,16.93020878449477
heterogeneity_pressure_seed10_safety01_e10_t40_u1,heterogeneity_pressure,10,safety,1,1,0.19761992990970612,False,-108.73086953876826,-86.89108043127717,0.7062446139211747,-0.4774055034088698
heterogeneity_pressure_seed10_safety01_e10_t40_u1,heterogeneity_pressure,10,safety,1,2,0.19885662198066711,False,-68.71030773353465,-51.40931236262867,40.726806419154805,35.004362565239646
heterogeneity_pressure_seed10_safety01_e10_t40_u1,heterogeneity_pressure,10,safety,1,3,0.20459166169166565,False,-77.54198284599761,-59.627964113616805,31.89513130669185,26.78571081425151
heterogeneity_pressure_seed10_safety01_e10_t40_u1,heterogeneity_pressure,10,safety,1,4,0.1929982304573059,False,-108.52410916190314,-85.80151255122168,0.9130049907863,0.6121623766466331
